Hm0 deep,Tp deep,Tm deep,"Tm-1,0 deep",h deep,m,b,h,Hm0 toe,Tp toe,Tm toe,"Tm-1,0 toe",ht,Bt,gf,cotad,cotau,cotaexcl,cotaincl,Rc,B,hb,tanaB,Bh,Ac,Gc,q,,,
m,s,s,s,m,,°,m,m,s,s,s,m,m,,,,,,m,m,m,,m,m,m,m3/s/m,,,
0.156,1.598,1.331,1.452,0.610,1000,0,0.610,0.156,1.598,1.331,1.452,0.610,0.000,0.70,2.00,2.00,2.00,2.00,0.167,0.000,0.000,0.00,0.000,0.100,0.267,5.921E-04,,,
0.191,1.773,1.477,1.612,0.610,1000,0,0.610,0.191,1.773,1.477,1.612,0.610,0.000,0.78,2.00,2.00,2.00,2.00,0.167,0.000,0.000,0.00,0.000,0.100,0.267,1.618E-03,,,
0.173,1.689,1.408,1.536,0.610,1000,0,0.610,0.173,1.689,1.408,1.536,0.610,0.000,0.72,2.00,2.00,2.00,2.00,0.167,0.000,0.000,0.00,0.000,0.100,0.267,1.164E-03,,,
0.118,1.406,1.172,1.279,0.610,1000,0,0.610,0.118,1.406,1.172,1.279,0.610,0.000,0.70,2.00,2.00,2.00,2.00,0.133,0.000,0.000,0.00,0.000,0.033,0.267,5.336E-05,,,
0.153,1.600,1.334,1.455,0.610,1000,0,0.610,0.153,1.600,1.334,1.455,0.610,0.000,0.78,2.00,2.00,2.00,2.00,0.133,0.000,0.000,0.00,0.000,0.033,0.267,5.732E-04,,,
0.187,1.743,1.453,1.585,0.610,1000,0,0.610,0.187,1.743,1.453,1.585,0.610,0.000,0.87,2.00,2.00,2.00,2.00,0.133,0.000,0.000,0.00,0.000,0.033,0.267,2.059E-03,,,
0.169,1.665,1.388,1.514,0.610,1000,0,0.610,0.169,1.665,1.388,1.514,0.610,0.000,0.83,2.00,2.00,2.00,2.00,0.133,0.000,0.000,0.00,0.000,0.033,0.267,1.208E-03,,,
0.118,1.396,1.163,1.269,0.610,1000,0,0.610,0.118,1.396,1.163,1.269,0.610,0.000,0.70,2.00,2.00,2.00,2.00,0.167,0.000,0.000,0.00,0.000,0.067,0.267,1.549E-05,,,
0.155,1.608,1.340,1.462,0.610,1000,0,0.610,0.155,1.608,1.340,1.462,0.610,0.000,0.70,2.00,2.00,2.00,2.00,0.167,0.000,0.000,0.00,0.000,0.067,0.267,2.806E-04,,,
0.189,1.789,1.491,1.626,0.610,1000,0,0.610,0.189,1.789,1.491,1.626,0.610,0.000,0.77,2.00,2.00,2.00,2.00,0.167,0.000,0.000,0.00,0.000,0.067,0.267,1.181E-03,,,
0.171,1.660,1.383,1.509,0.610,1000,0,0.610,0.171,1.660,1.383,1.509,0.610,0.000,0.71,2.00,2.00,2.00,2.00,0.167,0.000,0.000,0.00,0.000,0.067,0.267,5.216E-04,,,
0.085,1.196,0.997,1.087,0.610,1000,0,0.610,0.085,1.196,0.997,1.087,0.610,0.000,0.70,2.00,2.00,2.00,2.00,0.100,0.000,0.000,0.00,0.000,0.067,0.533,1.945E-04,,,
0.119,1.390,1.159,1.264,0.610,1000,0,0.610,0.119,1.390,1.159,1.264,0.610,0.000,0.80,2.00,2.00,2.00,2.00,0.100,0.000,0.000,0.00,0.000,0.067,0.533,1.093E-03,,,
0.157,1.622,1.352,1.474,0.610,1000,0,0.610,0.157,1.622,1.352,1.474,0.610,0.000,0.92,2.00,2.00,2.00,2.00,0.100,0.000,0.000,0.00,0.000,0.067,0.533,3.110E-03,,,
0.084,1.191,0.992,1.083,0.610,1000,0,0.610,0.084,1.191,0.992,1.083,0.610,0.000,0.70,2.00,2.00,2.00,2.00,0.133,0.000,0.000,0.00,0.000,0.100,0.533,9.123E-05,,,
0.117,1.412,1.176,1.283,0.610,1000,0,0.610,0.117,1.412,1.176,1.283,0.610,0.000,0.70,2.00,2.00,2.00,2.00,0.133,0.000,0.000,0.00,0.000,0.100,0.533,4.992E-04,,,
0.156,1.600,1.334,1.455,0.610,1000,0,0.610,0.156,1.600,1.334,1.455,0.610,0.000,0.79,2.00,2.00,2.00,2.00,0.133,0.000,0.000,0.00,0.000,0.100,0.533,1.756E-03,,,
0.175,1.711,1.426,1.555,0.610,1000,0,0.610,0.175,1.711,1.426,1.555,0.610,0.000,0.84,2.00,2.00,2.00,2.00,0.133,0.000,0.000,0.00,0.000,0.100,0.533,3.061E-03,,,
0.083,1.194,0.995,1.085,0.610,1000,0,0.610,0.083,1.194,0.995,1.085,0.610,0.000,0.70,2.00,2.00,2.00,2.00,0.100,0.000,0.000,0.00,0.000,0.033,0.533,3.615E-05,,,
0.119,1.406,1.172,1.279,0.610,1000,0,0.610,0.119,1.406,1.172,1.279,0.610,0.000,0.80,2.00,2.00,2.00,2.00,0.100,0.000,0.000,0.00,0.000,0.033,0.533,4.269E-04,,,
0.154,1.600,1.334,1.455,0.610,1000,0,0.610,0.154,1.600,1.334,1.455,0.610,0.000,0.91,2.00,2.00,2.00,2.00,0.100,0.000,0.000,0.00,0.000,0.033,0.533,1.580E-03,,,
0.170,1.697,1.414,1.543,0.610,1000,0,0.610,0.170,1.697,1.414,1.543,0.610,0.000,0.95,2.00,2.00,2.00,2.00,0.100,0.000,0.000,0.00,0.000,0.033,0.533,2.470E-03,,,
0.119,1.393,1.161,1.266,0.610,1000,0,0.610,0.119,1.393,1.161,1.266,0.610,0.000,0.70,2.00,2.00,2.00,2.00,0.133,0.000,0.000,0.00,0.000,0.067,0.533,2.186E-04,,,
0.157,1.608,1.340,1.462,0.610,1000,0,0.610,0.157,1.608,1.340,1.462,0.610,0.000,0.79,2.00,2.00,2.00,2.00,0.133,0.000,0.000,0.00,0.000,0.067,0.533,1.048E-03,,,
0.189,1.797,1.498,1.634,0.610,1000,0,0.610,0.189,1.797,1.498,1.634,0.610,0.000,0.88,2.00,2.00,2.00,2.00,0.133,0.000,0.000,0.00,0.000,0.067,0.533,2.393E-03,,,
0.171,1.670,1.392,1.519,0.610,1000,0,0.610,0.171,1.670,1.392,1.519,0.610,0.000,0.83,2.00,2.00,2.00,2.00,0.133,0.000,0.000,0.00,0.000,0.067,0.533,1.456E-03,,,
0.117,1.423,1.185,1.293,0.610,1000,0,0.610,0.117,1.423,1.185,1.293,0.610,0.000,0.70,2.00,2.00,2.00,2.00,0.167,0.000,0.000,0.00,0.000,0.100,0.533,8.262E-05,,,
0.156,1.603,1.336,1.457,0.610,1000,0,0.610,0.156,1.603,1.336,1.457,0.610,0.000,0.70,2.00,2.00,2.00,2.00,0.167,0.000,0.000,0.00,0.000,0.100,0.533,5.026E-04,,,
0.186,1.765,1.471,1.604,0.610,1000,0,0.610,0.186,1.765,1.471,1.604,0.610,0.000,0.76,2.00,2.00,2.00,2.00,0.167,0.000,0.000,0.00,0.000,0.100,0.533,1.074E-03,,,
0.173,1.689,1.408,1.536,0.610,1000,0,0.610,0.173,1.689,1.408,1.536,0.610,0.000,0.72,2.00,2.00,2.00,2.00,0.167,0.000,0.000,0.00,0.000,0.100,0.533,9.829E-04,,,
0.121,1.414,1.179,1.286,0.610,1000,0,0.610,0.121,1.414,1.179,1.286,0.610,0.000,0.70,2.00,2.00,2.00,2.00,0.133,0.000,0.000,0.00,0.000,0.033,0.533,5.680E-05,,,
0.158,1.608,1.340,1.462,0.610,1000,0,0.610,0.158,1.608,1.340,1.462,0.610,0.000,0.79,2.00,2.00,2.00,2.00,0.133,0.000,0.000,0.00,0.000,0.033,0.533,4.544E-04,,,
0.183,1.735,1.446,1.577,0.610,1000,0,0.610,0.183,1.735,1.446,1.577,0.610,0.000,0.86,2.00,2.00,2.00,2.00,0.133,0.000,0.000,0.00,0.000,0.033,0.533,1.205E-03,,,
0.169,1.684,1.403,1.531,0.610,1000,0,0.610,0.169,1.684,1.403,1.531,0.610,0.000,0.83,2.00,2.00,2.00,2.00,0.133,0.000,0.000,0.00,0.000,0.033,0.533,7.126E-04,,,
0.155,1.598,1.331,1.452,0.610,1000,0,0.610,0.155,1.598,1.331,1.452,0.610,0.000,0.70,2.00,2.00,2.00,2.00,0.167,0.000,0.000,0.00,0.000,0.067,0.533,1.842E-04,,,
0.190,1.776,1.480,1.614,0.610,1000,0,0.610,0.190,1.776,1.480,1.614,0.610,0.000,0.77,2.00,2.00,2.00,2.00,0.167,0.000,0.000,0.00,0.000,0.067,0.533,8.417E-04,,,
0.170,1.654,1.379,1.504,0.610,1000,0,0.610,0.170,1.654,1.379,1.504,0.610,0.000,0.71,2.00,2.00,2.00,2.00,0.167,0.000,0.000,0.00,0.000,0.067,0.533,3.701E-04,,,
0.085,1.185,0.988,1.078,0.610,1000,0,0.610,0.085,1.185,0.988,1.078,0.610,0.000,0.70,4.00,4.00,4.00,4.00,0.100,0.000,0.000,0.00,0.000,0.067,0.000,7.918E-05,,,
0.120,1.398,1.165,1.271,0.610,1000,0,0.610,0.120,1.398,1.165,1.271,0.610,0.000,0.80,4.00,4.00,4.00,4.00,0.100,0.000,0.000,0.00,0.000,0.067,0.000,6.885E-04,,,
0.161,1.619,1.349,1.472,0.610,1000,0,0.610,0.161,1.619,1.349,1.472,0.610,0.000,0.93,4.00,4.00,4.00,4.00,0.100,0.000,0.000,0.00,0.000,0.067,0.000,2.394E-03,,,
0.177,1.676,1.397,1.523,0.610,1000,0,0.610,0.177,1.676,1.397,1.523,0.610,0.000,0.96,4.00,4.00,4.00,4.00,0.100,0.000,0.000,0.00,0.000,0.067,0.000,3.503E-03,,,
0.113,1.379,1.150,1.254,0.610,1000,0,0.610,0.113,1.379,1.150,1.254,0.610,0.000,0.70,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.100,0.000,1.670E-04,,,
0.150,1.590,1.325,1.445,0.610,1000,0,0.610,0.150,1.590,1.325,1.445,0.610,0.000,0.77,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.100,0.000,8.090E-04,,,
0.183,1.776,1.480,1.614,0.610,1000,0,0.610,0.183,1.776,1.480,1.614,0.610,0.000,0.86,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.100,0.000,2.126E-03,,,
0.167,1.676,1.397,1.523,0.610,1000,0,0.610,0.167,1.676,1.397,1.523,0.610,0.000,0.82,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.100,0.000,1.553E-03,,,
0.085,1.194,0.995,1.085,0.610,1000,0,0.610,0.085,1.194,0.995,1.085,0.610,0.000,0.70,4.00,4.00,4.00,4.00,0.100,0.000,0.000,0.00,0.000,0.033,0.000,8.607E-06,,,
0.119,1.390,1.159,1.264,0.610,1000,0,0.610,0.119,1.390,1.159,1.264,0.610,0.000,0.79,4.00,4.00,4.00,4.00,0.100,0.000,0.000,0.00,0.000,0.033,0.000,3.030E-04,,,
0.151,1.598,1.331,1.452,0.610,1000,0,0.610,0.151,1.598,1.331,1.452,0.610,0.000,0.90,4.00,4.00,4.00,4.00,0.100,0.000,0.000,0.00,0.000,0.033,0.000,1.179E-03,,,
0.183,1.746,1.455,1.587,0.610,1000,0,0.610,0.183,1.746,1.455,1.587,0.610,0.000,0.97,4.00,4.00,4.00,4.00,0.100,0.000,0.000,0.00,0.000,0.033,0.000,2.733E-03,,,
0.167,1.657,1.381,1.506,0.610,1000,0,0.610,0.167,1.657,1.381,1.506,0.610,0.000,0.94,4.00,4.00,4.00,4.00,0.100,0.000,0.000,0.00,0.000,0.033,0.000,1.837E-03,,,
0.119,1.406,1.172,1.279,0.610,1000,0,0.610,0.119,1.406,1.172,1.279,0.610,0.000,0.70,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.067,0.000,2.754E-05,,,
0.158,1.611,1.343,1.465,0.610,1000,0,0.610,0.158,1.611,1.343,1.465,0.610,0.000,0.79,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.067,0.000,3.873E-04,,,
0.190,1.778,1.482,1.617,0.610,1000,0,0.610,0.190,1.778,1.482,1.617,0.610,0.000,0.88,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.067,0.000,1.344E-03,,,
0.175,1.670,1.392,1.519,0.610,1000,0,0.610,0.175,1.670,1.392,1.519,0.610,0.000,0.84,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.067,0.000,9.915E-04,,,
0.152,1.592,1.327,1.448,0.610,1000,0,0.610,0.152,1.592,1.327,1.448,0.610,0.000,0.70,4.00,4.00,4.00,4.00,0.167,0.000,0.000,0.00,0.000,0.100,0.000,7.746E-05,,,
0.186,1.784,1.486,1.621,0.610,1000,0,0.610,0.186,1.784,1.486,1.621,0.610,0.000,0.76,4.00,4.00,4.00,4.00,0.167,0.000,0.000,0.00,0.000,0.100,0.000,5.388E-04,,,
0.169,1.670,1.392,1.519,0.610,1000,0,0.610,0.169,1.670,1.392,1.519,0.610,0.000,0.71,4.00,4.00,4.00,4.00,0.167,0.000,0.000,0.00,0.000,0.100,0.000,2.823E-04,,,
0.117,1.393,1.161,1.266,0.610,1000,0,0.610,0.117,1.393,1.161,1.266,0.610,0.000,0.70,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.033,0.000,5.164E-06,,,
0.152,1.611,1.343,1.465,0.610,1000,0,0.610,0.152,1.611,1.343,1.465,0.610,0.000,0.77,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.033,0.000,9.295E-05,,,
0.183,1.730,1.441,1.572,0.610,1000,0,0.610,0.183,1.730,1.441,1.572,0.610,0.000,0.86,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.033,0.000,5.766E-04,,,
0.168,1.670,1.392,1.519,0.610,1000,0,0.610,0.168,1.670,1.392,1.519,0.610,0.000,0.82,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.033,0.000,2.548E-04,,,
0.161,1.617,1.347,1.470,0.610,1000,0,0.610,0.161,1.617,1.347,1.470,0.610,0.000,0.70,4.00,4.00,4.00,4.00,0.167,0.000,0.000,0.00,0.000,0.067,0.000,3.959E-05,,,
0.191,1.767,1.473,1.607,0.610,1000,0,0.610,0.191,1.767,1.473,1.607,0.610,0.000,0.78,4.00,4.00,4.00,4.00,0.167,0.000,0.000,0.00,0.000,0.067,0.000,2.823E-04,,,
0.179,1.689,1.408,1.536,0.610,1000,0,0.610,0.179,1.689,1.408,1.536,0.610,0.000,0.74,4.00,4.00,4.00,4.00,0.167,0.000,0.000,0.00,0.000,0.067,0.000,1.635E-04,,,
0.087,1.194,0.995,1.085,0.610,1000,0,0.610,0.087,1.194,0.995,1.085,0.610,0.000,0.70,4.00,4.00,4.00,4.00,0.100,0.000,0.000,0.00,0.000,0.067,0.267,6.369E-05,,,
0.121,1.409,1.174,1.281,0.610,1000,0,0.610,0.121,1.409,1.174,1.281,0.610,0.000,0.80,4.00,4.00,4.00,4.00,0.100,0.000,0.000,0.00,0.000,0.067,0.267,4.975E-04,,,
0.159,1.606,1.338,1.460,0.610,1000,0,0.610,0.159,1.606,1.338,1.460,0.610,0.000,0.92,4.00,4.00,4.00,4.00,0.100,0.000,0.000,0.00,0.000,0.067,0.267,1.856E-03,,,
0.112,1.382,1.152,1.256,0.610,1000,0,0.610,0.112,1.382,1.152,1.256,0.610,0.000,0.70,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.100,0.267,1.291E-04,,,
0.149,1.603,1.336,1.457,0.610,1000,0,0.610,0.149,1.603,1.336,1.457,0.610,0.000,0.76,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.100,0.267,5.973E-04,,,
0.187,1.789,1.491,1.626,0.610,1000,0,0.610,0.187,1.789,1.491,1.626,0.610,0.000,0.87,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.100,0.267,1.718E-03,,,
0.165,1.670,1.392,1.519,0.610,1000,0,0.610,0.165,1.670,1.392,1.519,0.610,0.000,0.82,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.100,0.267,1.179E-03,,,
0.081,1.185,0.988,1.078,0.610,1000,0,0.610,0.081,1.185,0.988,1.078,0.610,0.000,0.70,4.00,4.00,4.00,4.00,0.100,0.000,0.000,0.00,0.000,0.033,0.267,3.443E-06,,,
0.114,1.396,1.163,1.269,0.610,1000,0,0.610,0.114,1.396,1.163,1.269,0.610,0.000,0.77,4.00,4.00,4.00,4.00,0.100,0.000,0.000,0.00,0.000,0.033,0.267,1.825E-04,,,
0.152,1.587,1.322,1.443,0.610,1000,0,0.610,0.152,1.587,1.322,1.443,0.610,0.000,0.91,4.00,4.00,4.00,4.00,0.100,0.000,0.000,0.00,0.000,0.033,0.267,9.020E-04,,,
0.181,1.735,1.446,1.577,0.610,1000,0,0.610,0.181,1.735,1.446,1.577,0.610,0.000,0.97,4.00,4.00,4.00,4.00,0.100,0.000,0.000,0.00,0.000,0.033,0.267,2.458E-03,,,
0.167,1.662,1.385,1.511,0.610,1000,0,0.610,0.167,1.662,1.385,1.511,0.610,0.000,0.94,4.00,4.00,4.00,4.00,0.100,0.000,0.000,0.00,0.000,0.033,0.267,1.585E-03,,,
0.123,1.406,1.172,1.279,0.610,1000,0,0.610,0.123,1.406,1.172,1.279,0.610,0.000,0.70,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.067,0.267,5.680E-05,,,
0.163,1.606,1.338,1.460,0.610,1000,0,0.610,0.163,1.606,1.338,1.460,0.610,0.000,0.81,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.067,0.267,5.474E-04,,,
0.189,1.767,1.473,1.607,0.610,1000,0,0.610,0.189,1.767,1.473,1.607,0.610,0.000,0.88,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.067,0.267,1.124E-03,,,
0.181,1.689,1.408,1.536,0.610,1000,0,0.610,0.181,1.689,1.408,1.536,0.610,0.000,0.86,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.067,0.267,9.571E-04,,,
0.149,1.603,1.336,1.457,0.610,1000,0,0.610,0.149,1.603,1.336,1.457,0.610,0.000,0.70,4.00,4.00,4.00,4.00,0.167,0.000,0.000,0.00,0.000,0.100,0.267,8.434E-05,,,
0.183,1.687,1.406,1.533,0.610,1000,0,0.610,0.183,1.687,1.406,1.533,0.610,0.000,0.75,4.00,4.00,4.00,4.00,0.167,0.000,0.000,0.00,0.000,0.100,0.267,4.630E-04,,,
0.166,1.681,1.401,1.528,0.610,1000,0,0.610,0.166,1.681,1.401,1.528,0.610,0.000,0.70,4.00,4.00,4.00,4.00,0.167,0.000,0.000,0.00,0.000,0.100,0.267,2.582E-04,,,
0.114,1.406,1.172,1.279,0.610,1000,0,0.610,0.114,1.406,1.172,1.279,0.610,0.000,0.70,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.033,0.267,1.549E-05,,,
0.147,1.590,1.325,1.445,0.610,1000,0,0.610,0.147,1.590,1.325,1.445,0.610,0.000,0.76,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.033,0.267,1.343E-04,,,
0.179,1.735,1.446,1.577,0.610,1000,0,0.610,0.179,1.735,1.446,1.577,0.610,0.000,0.85,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.033,0.267,6.489E-04,,,
0.163,1.657,1.381,1.506,0.610,1000,0,0.610,0.163,1.657,1.381,1.506,0.610,0.000,0.81,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.033,0.267,2.943E-04,,,
0.191,1.781,1.484,1.619,0.610,1000,0,0.610,0.191,1.781,1.484,1.619,0.610,0.000,0.78,4.00,4.00,4.00,4.00,0.167,0.000,0.000,0.00,0.000,0.067,0.267,2.892E-04,,,
0.177,1.687,1.406,1.533,0.610,1000,0,0.610,0.177,1.687,1.406,1.533,0.610,0.000,0.74,4.00,4.00,4.00,4.00,0.167,0.000,0.000,0.00,0.000,0.067,0.267,1.532E-04,,,
0.084,1.183,0.986,1.075,0.610,1000,0,0.610,0.084,1.183,0.986,1.075,0.610,0.000,0.70,4.00,4.00,4.00,4.00,0.100,0.000,0.000,0.00,0.000,0.067,0.533,1.721E-05,,,
0.118,1.401,1.168,1.274,0.610,1000,0,0.610,0.118,1.401,1.168,1.274,0.610,0.000,0.79,4.00,4.00,4.00,4.00,0.100,0.000,0.000,0.00,0.000,0.067,0.533,3.477E-04,,,
0.157,1.598,1.331,1.452,0.610,1000,0,0.610,0.157,1.598,1.331,1.452,0.610,0.000,0.92,4.00,4.00,4.00,4.00,0.100,0.000,0.000,0.00,0.000,0.067,0.533,1.513E-03,,,
0.188,1.759,1.466,1.599,0.610,1000,0,0.610,0.188,1.759,1.466,1.599,0.610,0.000,0.98,4.00,4.00,4.00,4.00,0.100,0.000,0.000,0.00,0.000,0.067,0.533,3.090E-03,,,
0.174,1.668,1.390,1.516,0.610,1000,0,0.610,0.174,1.668,1.390,1.516,0.610,0.000,0.96,4.00,4.00,4.00,4.00,0.100,0.000,0.000,0.00,0.000,0.067,0.533,2.393E-03,,,
0.111,1.382,1.152,1.256,0.610,1000,0,0.610,0.111,1.382,1.152,1.256,0.610,0.000,0.70,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.100,0.533,8.090E-05,,,
0.151,1.603,1.336,1.457,0.610,1000,0,0.610,0.151,1.603,1.336,1.457,0.610,0.000,0.77,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.100,0.533,5.405E-04,,,
0.179,1.762,1.468,1.602,0.610,1000,0,0.610,0.179,1.762,1.468,1.602,0.610,0.000,0.85,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.100,0.533,1.446E-03,,,
0.167,1.676,1.397,1.523,0.610,1000,0,0.610,0.167,1.676,1.397,1.523,0.610,0.000,0.82,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.100,0.533,1.157E-03,,,
0.080,1.185,0.988,1.078,0.610,1000,0,0.610,0.080,1.185,0.988,1.078,0.610,0.000,0.70,4.00,4.00,4.00,4.00,0.100,0.000,0.000,0.00,0.000,0.033,0.533,3.443E-06,,,
0.115,1.401,1.168,1.274,0.610,1000,0,0.610,0.115,1.401,1.168,1.274,0.610,0.000,0.78,4.00,4.00,4.00,4.00,0.100,0.000,0.000,0.00,0.000,0.033,0.533,1.859E-04,,,
0.148,1.592,1.327,1.448,0.610,1000,0,0.610,0.148,1.592,1.327,1.448,0.610,0.000,0.89,4.00,4.00,4.00,4.00,0.100,0.000,0.000,0.00,0.000,0.033,0.533,6.369E-04,,,
0.178,1.743,1.453,1.585,0.610,1000,0,0.610,0.178,1.743,1.453,1.585,0.610,0.000,0.96,4.00,4.00,4.00,4.00,0.100,0.000,0.000,0.00,0.000,0.033,0.533,1.658E-03,,,
0.163,1.660,1.383,1.509,0.610,1000,0,0.610,0.163,1.660,1.383,1.509,0.610,0.000,0.93,4.00,4.00,4.00,4.00,0.100,0.000,0.000,0.00,0.000,0.033,0.533,1.033E-03,,,
0.119,1.409,1.174,1.281,0.610,1000,0,0.610,0.119,1.409,1.174,1.281,0.610,0.000,0.70,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.067,0.533,3.615E-05,,,
0.159,1.611,1.343,1.465,0.610,1000,0,0.610,0.159,1.611,1.343,1.465,0.610,0.000,0.80,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.067,0.533,3.339E-04,,,
0.191,1.773,1.477,1.612,0.610,1000,0,0.610,0.191,1.773,1.477,1.612,0.610,0.000,0.88,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.067,0.533,1.047E-03,,,
0.179,1.695,1.412,1.541,0.610,1000,0,0.610,0.179,1.695,1.412,1.541,0.610,0.000,0.85,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.067,0.533,6.507E-04,,,
0.148,1.603,1.336,1.457,0.610,1000,0,0.610,0.148,1.603,1.336,1.457,0.610,0.000,0.70,4.00,4.00,4.00,4.00,0.167,0.000,0.000,0.00,0.000,0.100,0.533,7.230E-05,,,
0.179,1.776,1.480,1.614,0.610,1000,0,0.610,0.179,1.776,1.480,1.614,0.610,0.000,0.74,4.00,4.00,4.00,4.00,0.167,0.000,0.000,0.00,0.000,0.100,0.533,3.081E-04,,,
0.164,1.657,1.381,1.506,0.610,1000,0,0.610,0.164,1.657,1.381,1.506,0.610,0.000,0.70,4.00,4.00,4.00,4.00,0.167,0.000,0.000,0.00,0.000,0.100,0.533,2.031E-04,,,
0.147,1.587,1.322,1.443,0.610,1000,0,0.610,0.147,1.587,1.322,1.443,0.610,0.000,0.76,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.033,0.533,1.153E-04,,,
0.165,1.660,1.383,1.509,0.610,1000,0,0.610,0.165,1.660,1.383,1.509,0.610,0.000,0.81,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.033,0.533,1.945E-04,,,
0.184,1.749,1.457,1.590,0.610,1000,0,0.610,0.184,1.749,1.457,1.590,0.610,0.000,0.87,4.00,4.00,4.00,4.00,0.133,0.000,0.000,0.00,0.000,0.033,0.533,4.217E-04,,,
0.159,1.603,1.336,1.457,0.610,1000,0,0.610,0.159,1.603,1.336,1.457,0.610,0.000,0.70,4.00,4.00,4.00,4.00,0.167,0.000,0.000,0.00,0.000,0.067,0.533,3.443E-05,,,
0.192,1.781,1.484,1.619,0.610,1000,0,0.610,0.192,1.781,1.484,1.619,0.610,0.000,0.78,4.00,4.00,4.00,4.00,0.167,0.000,0.000,0.00,0.000,0.067,0.533,2.066E-04,,,
0.160,1.252,1.043,1.138,0.610,1000,0,0.610,0.160,1.252,1.043,1.138,0.610,0.000,0.40,2.00,2.00,2.00,2.00,0.200,0.000,0.000,0.00,0.000,0.200,0.147,1.217E-05,,,
0.120,1.461,1.217,1.328,0.610,1000,0,0.610,0.120,1.461,1.217,1.328,0.610,0.000,0.40,2.00,2.00,2.00,2.00,0.200,0.000,0.000,0.00,0.000,0.200,0.147,7.452E-07,,,
0.160,1.461,1.217,1.328,0.610,1000,0,0.610,0.160,1.461,1.217,1.328,0.610,0.000,0.40,2.00,2.00,2.00,2.00,0.200,0.000,0.000,0.00,0.000,0.200,0.147,1.283E-05,,,
0.090,1.670,1.391,1.518,0.610,1000,0,0.610,0.090,1.670,1.391,1.518,0.610,0.000,0.40,2.00,2.00,2.00,2.00,0.200,0.000,0.000,0.00,0.000,0.200,0.147,4.347E-07,,,
0.160,1.670,1.391,1.518,0.610,1000,0,0.610,0.160,1.670,1.391,1.518,0.610,0.000,0.40,2.00,2.00,2.00,2.00,0.200,0.000,0.000,0.00,0.000,0.200,0.147,7.101E-06,,,
0.200,1.670,1.391,1.518,0.610,1000,0,0.610,0.200,1.670,1.391,1.518,0.610,0.000,0.40,2.00,2.00,2.00,2.00,0.200,0.000,0.000,0.00,0.000,0.200,0.147,5.864E-04,,,
0.160,1.878,1.565,1.708,0.610,1000,0,0.610,0.160,1.878,1.565,1.708,0.610,0.000,0.40,2.00,2.00,2.00,2.00,0.200,0.000,0.000,0.00,0.000,0.200,0.147,7.168E-05,,,
0.200,1.878,1.565,1.708,0.610,1000,0,0.610,0.200,1.878,1.565,1.708,0.610,0.000,0.40,2.00,2.00,2.00,2.00,0.200,0.000,0.000,0.00,0.000,0.200,0.147,3.265E-04,,,
0.160,2.087,1.739,1.897,0.610,1000,0,0.610,0.160,2.087,1.739,1.897,0.610,0.000,0.40,2.00,2.00,2.00,2.00,0.200,0.000,0.000,0.00,0.000,0.200,0.147,2.812E-04,,,
