Rc,Ac,Hm0.deep,Hm0.toe,Tp.deep,Tm.deep,Tm.1.0.deep,q
0.221,0.22,2.027,1.858,2.23,0.221,0.186,5.51E-05
0.134,0.267,1.518,1.392,1.67,0.134,0.123,2.44E-06
0.149,0.267,1.564,1.434,1.721,0.149,0.123,1.11E-05
0.172,0.267,1.609,1.475,1.77,0.172,0.123,4.59E-05
0.134,0.267,1.518,1.392,1.67,0.134,0.123,1.43E-05
0.149,0.267,1.564,1.434,1.721,0.149,0.123,4.4E-05
0.172,0.267,1.609,1.475,1.77,0.172,0.123,9.7E-05
0.146,0.267,1.555,1.425,1.711,0.146,0.267,2.61E-08
0.172,0.267,1.627,1.492,1.79,0.172,0.267,1.84E-07
0.185,0.267,1.637,1.5,1.8,0.185,0.267,4.01E-07
0.204,0.267,1.836,1.683,2.02,0.204,0.267,2.85E-06
0.213,0.267,1.899,1.741,2.089,0.213,0.267,4.77E-06
0.099,0.286,1.3,1.192,1.43,0.099,0.129,0.0
0.117,0.286,1.437,1.317,1.58,0.117,0.129,0.0
0.135,0.286,1.491,1.366,1.64,0.135,0.129,5.31E-08
0.146,0.286,1.546,1.417,1.7,0.146,0.129,9.66E-07
0.161,0.286,1.6,1.466,1.76,0.161,0.129,3.3E-06
0.187,0.286,1.646,1.509,1.81,0.187,0.129,7.13E-06
0.202,0.286,1.799,1.649,1.979,0.202,0.129,1.99E-05
0.225,0.286,2.027,1.858,2.23,0.225,0.129,6.88E-05
0.095,0.286,1.318,1.209,1.45,0.095,0.129,0.0
0.112,0.286,1.446,1.325,1.591,0.112,0.129,0.0
0.129,0.286,1.491,1.366,1.64,0.129,0.129,3.94E-08
0.14,0.286,1.555,1.425,1.711,0.14,0.129,9.56E-07
0.155,0.286,1.6,1.466,1.76,0.155,0.129,4.96E-06
0.181,0.286,1.646,1.509,1.81,0.181,0.129,7.04E-06
0.195,0.286,1.818,1.666,2.0,0.195,0.129,3.05E-05
0.222,0.286,2.054,1.883,2.26,0.222,0.129,8.47E-05
2.196,4.379,7.709,7.067,8.48,3.36,4.379,7.85E-06
2.238,4.408,8.064,7.392,8.87,3.91,4.408,1.26E-05
2.235,4.4,8.064,7.392,8.87,3.84,4.4,1.76E-05
2.258,4.278,8.364,7.667,9.2,3.7,4.278,1.5E-05
2.219,4.436,8.082,7.408,8.89,3.63,4.436,2.88E-05
2.191,4.313,8.382,7.683,9.22,3.1,4.313,1.17E-05
2.136,4.185,7.473,6.85,8.22,3.28,4.185,1.99E-05
2.208,4.209,8.091,7.417,8.9,3.59,4.209,9.95E-06
2.225,4.168,8.082,7.408,8.89,3.71,4.168,3.06E-05
2.222,4.289,8.036,7.367,8.84,3.5,4.289,3.61E-05
2.307,4.31,8.736,8.008,9.61,3.72,4.31,6.71E-05
2.341,4.366,9.127,8.367,10.04,4.04,4.366,1.35E-05
2.369,4.366,9.455,8.667,10.4,4.02,4.366,5.85E-05
2.374,4.319,9.455,8.667,10.4,4.17,4.319,0.000103
2.403,4.312,9.909,9.083,10.9,3.95,4.312,0.000317
2.307,4.271,9.018,8.267,9.92,3.47,4.271,0.000172
2.393,4.252,9.918,9.092,10.91,3.74,4.252,0.000245
2.3,4.221,9.755,8.942,10.73,3.55,4.221,0.000226
2.11,4.125,7.791,7.142,8.57,3.01,4.125,9.56E-06
2.089,4.181,7.745,7.1,8.52,2.83,4.181,1.31E-05
2.089,4.278,7.809,7.158,8.59,2.91,4.278,9.9E-06
2.0,4.295,6.818,6.25,7.5,2.65,4.295,6.67E-06
1.98,4.199,6.836,6.267,7.52,2.58,4.199,6.76E-05
2.15,4.334,7.136,6.542,7.85,3.43,4.334,8.91E-06
2.2,4.219,7.691,7.05,8.46,3.48,4.219,4.83E-05
2.26,4.168,8.218,7.533,9.04,3.99,4.168,6.13E-05
2.27,4.15,8.6,7.883,9.46,3.31,4.15,7.61E-05
2.3,4.125,9.0,8.25,9.9,3.54,4.125,7.58E-05
2.28,4.088,8.664,7.942,9.53,3.47,4.088,6.56E-05
2.32,4.102,9.1,8.342,10.01,3.77,4.102,0.000145
2.21,4.086,7.445,6.825,8.19,3.7,4.086,6.52E-05
2.2,4.239,7.282,6.675,8.01,3.8,4.239,4.68E-05
2.32,4.312,8.591,7.875,9.45,4.13,4.312,5.68E-05
2.33,4.384,8.609,7.892,9.47,4.69,4.384,9.43E-05
2.28,4.433,8.218,7.533,9.04,4.06,4.433,5.39E-05
2.31,4.424,8.536,7.825,9.39,3.91,4.424,5.8E-05
2.28,4.432,8.191,7.508,9.01,4.05,4.432,8E-05
2.28,4.383,8.236,7.55,9.06,4.08,4.383,1.81E-05
2.3,4.363,8.273,7.583,9.1,4.07,4.363,7.58E-05
2.29,4.24,8.318,7.625,9.15,4.45,4.24,0.000221
2.28,4.186,7.982,7.317,8.78,4.33,4.186,0.000163
2.38,4.093,9.564,8.767,10.52,4.86,4.093,0.000246
2.28,4.147,7.991,7.325,8.79,4.15,4.147,0.000238
2.34,4.164,8.691,7.967,9.56,4.06,4.164,0.000293
2.31,4.228,8.664,7.942,9.53,3.54,4.228,0.000227
2.29,4.285,9.018,8.267,9.92,3.26,4.285,4.22E-05
2.24,4.38,8.609,7.892,9.47,3.06,4.38,8.44E-05
2.22,4.428,8.691,7.967,9.56,2.9,4.428,3.11E-05
2.3,4.384,8.691,7.967,9.56,3.48,4.384,1.61E-05
1.944,4.493,8.245,7.558,9.07,2.23,4.493,5.57E-06
2.031,4.469,7.945,7.283,8.74,2.49,4.469,2.79E-06
2.211,4.448,8.736,8.008,9.61,2.93,4.448,6.23E-06
2.256,4.367,8.773,8.042,9.65,3.26,4.367,2.67E-05
2.218,4.314,8.336,7.642,9.17,3.21,4.314,6.18E-05
2.244,4.268,8.773,8.042,9.65,3.17,4.268,8.09E-05
2.245,4.204,8.318,7.625,9.15,3.39,4.204,7.84E-05
2.269,4.245,8.709,7.983,9.58,3.23,4.245,8.88E-05
2.257,4.256,8.691,7.967,9.56,3.12,4.256,6.66E-05
2.235,4.323,8.791,8.058,9.67,3.14,4.323,1.51E-05
2.25,4.337,10.282,9.425,11.31,5.29,4.337,3.87E-05
2.213,4.327,9.491,8.7,10.44,5.92,4.327,4.38E-05
2.22,4.269,10.255,9.4,11.28,5.51,4.269,9.29E-05
2.22,4.109,8.018,7.35,8.82,3.44,4.109,2.51E-06
2.285,4.096,8.773,8.042,9.65,3.55,4.096,4.45E-06
2.248,4.1,8.864,8.125,9.75,3.66,4.1,4.11E-05
2.179,4.168,7.745,7.1,8.52,3.35,4.168,1E-05
2.169,4.306,7.755,7.108,8.53,3.31,4.306,3.74E-05
2.208,4.366,8.509,7.8,9.36,3.35,4.366,3.52E-05
2.2,4.41,8.145,7.467,8.96,3.71,4.41,1.08E-05
2.291,4.275,8.773,8.042,9.65,3.63,4.275,4.76E-06
2.343,4.125,9.127,8.367,10.04,4.17,4.125,7.56E-05
2.345,4.148,9.127,8.367,10.04,3.82,4.148,0.000179
2.343,4.063,9.127,8.367,10.04,4.18,4.063,0.000365
2.365,4.061,9.473,8.683,10.42,3.53,4.061,8.7E-05
2.189,4.154,9.055,8.3,9.96,2.66,4.154,0.0002
1.919,4.261,8.627,7.908,9.49,2.07,4.261,9.93E-05
1.743,4.459,8.264,7.575,9.09,1.88,4.459,3.33E-05
0.03,0.07,0.69,0.632,0.759,0.03,0.07,3.953E-06
0.045,0.07,0.793,0.727,0.873,0.045,0.07,3.573E-05
0.059,0.07,0.897,0.822,0.987,0.059,0.07,0.0001695
0.091,0.07,1.069,0.98,1.176,0.091,0.07,0.0006514
0.03,0.09,0.69,0.632,0.759,0.03,0.09,7.178E-07
0.045,0.09,0.793,0.727,0.873,0.045,0.09,1.3E-05
0.059,0.09,0.897,0.822,0.987,0.059,0.09,7.526E-05
0.091,0.09,1.069,0.98,1.176,0.091,0.09,0.0003352
0.03,0.12,0.69,0.632,0.759,0.03,0.12,2.195E-07
0.045,0.12,0.793,0.727,0.873,0.045,0.12,3.004E-06
0.059,0.12,0.897,0.822,0.987,0.059,0.12,1.692E-05
0.091,0.12,1.069,0.98,1.176,0.091,0.12,0.0001069
0.03,0.15,0.69,0.632,0.759,0.03,0.15,2.049E-08
0.045,0.15,0.793,0.727,0.873,0.045,0.15,1.129E-06
0.059,0.15,0.897,0.822,0.987,0.059,0.15,3.257E-06
0.091,0.15,1.069,0.98,1.176,0.091,0.15,3.257E-05
0.03,0.07,0.69,0.632,0.759,0.03,0.07,9.55E-06
0.045,0.07,0.793,0.727,0.873,0.045,0.07,6.103E-05
0.059,0.07,0.897,0.822,0.987,0.059,0.07,0.0002625
0.091,0.07,1.069,0.98,1.176,0.091,0.07,0.0008348
0.03,0.09,0.69,0.632,0.759,0.03,0.09,2.739E-06
0.045,0.09,0.793,0.727,0.873,0.045,0.09,3.352E-05
0.059,0.09,0.897,0.822,0.987,0.059,0.09,0.0001357
0.091,0.09,1.069,0.98,1.176,0.091,0.09,0.0004838
0.03,0.12,0.69,0.632,0.759,0.03,0.12,3.387E-07
0.045,0.12,0.793,0.727,0.873,0.045,0.12,8.507E-06
0.059,0.12,0.897,0.822,0.987,0.059,0.12,3.921E-05
0.091,0.12,1.069,0.98,1.176,0.091,0.12,0.000192
0.03,0.15,0.69,0.632,0.759,0.03,0.15,1.67E-07
0.045,0.15,0.793,0.727,0.873,0.045,0.15,2.799E-06
0.059,0.15,0.897,0.822,0.987,0.059,0.15,1.312E-05
0.091,0.15,1.069,0.98,1.176,0.091,0.15,7.779E-05
0.031,0.07,0.69,0.632,0.759,0.031,0.07,5.85E-08
0.048,0.07,0.828,0.759,0.911,0.048,0.07,1.796E-05
0.063,0.07,0.931,0.854,1.025,0.063,0.07,0.0001426
0.094,0.07,1.069,0.98,1.176,0.094,0.07,0.0006767
0.031,0.09,0.69,0.632,0.759,0.031,0.09,0.0
0.048,0.09,0.828,0.759,0.911,0.048,0.09,4.933E-06
0.063,0.09,0.931,0.854,1.025,0.063,0.09,4.838E-05
0.094,0.09,1.069,0.98,1.176,0.094,0.09,0.0003605
0.031,0.12,0.69,0.632,0.759,0.031,0.12,0.0
0.048,0.12,0.828,0.759,0.911,0.048,0.12,5.06E-07
0.063,0.12,0.931,0.854,1.025,0.063,0.12,1.404E-05
0.094,0.12,1.069,0.98,1.176,0.094,0.12,0.0001622
0.031,0.15,0.69,0.632,0.759,0.031,0.15,0.0
0.048,0.15,0.828,0.759,0.911,0.048,0.15,1.085E-07
0.063,0.15,0.931,0.854,1.025,0.063,0.15,4.143E-06
0.094,0.15,1.069,0.98,1.176,0.094,0.15,7.558E-05
0.031,0.07,0.69,0.632,0.759,0.031,0.07,3.289E-06
0.048,0.07,0.828,0.759,0.911,0.048,0.07,4.237E-05
0.063,0.07,0.931,0.854,1.025,0.063,0.07,0.0001635
0.094,0.07,1.069,0.98,1.176,0.094,0.07,0.0008601
0.031,0.09,0.69,0.632,0.759,0.031,0.09,3.573E-07
0.048,0.09,0.828,0.759,0.911,0.048,0.09,1.581E-05
0.063,0.09,0.931,0.854,1.025,0.063,0.09,8.222E-05
0.094,0.09,1.069,0.98,1.176,0.094,0.09,0.000468
0.031,0.12,0.69,0.632,0.759,0.031,0.12,0.0
0.048,0.12,0.828,0.759,0.911,0.048,0.12,3.731E-06
0.063,0.12,0.931,0.854,1.025,0.063,0.12,1.961E-05
0.094,0.12,1.069,0.98,1.176,0.094,0.12,0.0002068
0.031,0.15,0.69,0.632,0.759,0.031,0.15,0.0
0.048,0.15,0.828,0.759,0.911,0.048,0.15,1.521E-06
0.063,0.15,0.931,0.854,1.025,0.063,0.15,8.918E-06
0.094,0.15,1.069,0.98,1.176,0.094,0.15,0.0001021
0.027,0.07,0.69,0.632,0.759,0.027,0.07,1.758E-08
0.04,0.07,0.793,0.727,0.873,0.04,0.07,1.765E-06
0.054,0.07,0.897,0.822,0.987,0.054,0.07,3.415E-05
0.086,0.07,1.035,0.949,1.138,0.086,0.07,0.0002327
0.027,0.09,0.69,0.632,0.759,0.027,0.09,0.0
0.04,0.09,0.793,0.727,0.873,0.04,0.09,9.36E-08
0.054,0.09,0.897,0.822,0.987,0.054,0.09,9.012E-06
0.086,0.09,1.035,0.949,1.138,0.086,0.09,9.898E-05
0.027,0.12,0.69,0.632,0.759,0.027,0.12,0.0
0.04,0.12,0.793,0.727,0.873,0.04,0.12,0.0
0.054,0.12,0.897,0.822,0.987,0.054,0.12,1.233E-06
0.086,0.12,1.035,0.949,1.138,0.086,0.12,2.558E-05
0.027,0.15,0.69,0.632,0.759,0.027,0.15,0.0
0.04,0.15,0.793,0.727,0.873,0.04,0.15,0.0
0.054,0.15,0.897,0.822,0.987,0.054,0.15,0.0
0.086,0.15,1.035,0.949,1.138,0.086,0.15,5.218E-06
0.027,0.07,0.69,0.632,0.759,0.027,0.07,0.0
0.04,0.07,0.793,0.727,0.873,0.04,0.07,2.422E-06
0.054,0.07,0.897,0.822,0.987,0.054,0.07,2.802E-05
0.086,0.07,1.035,0.949,1.138,0.086,0.07,0.0002078
0.027,0.09,0.69,0.632,0.759,0.027,0.09,0.0
0.04,0.09,0.793,0.727,0.873,0.04,0.09,4.301E-07
0.054,0.09,0.897,0.822,0.987,0.054,0.09,9.645E-06
0.086,0.09,1.035,0.949,1.138,0.086,0.09,0.0001037
0.027,0.12,0.69,0.632,0.759,0.027,0.12,0.0
0.04,0.12,0.793,0.727,0.873,0.04,0.12,0.0
0.054,0.12,0.897,0.822,0.987,0.054,0.12,7.178E-07
0.086,0.12,1.035,0.949,1.138,0.086,0.12,1.964E-05
0.027,0.15,0.69,0.632,0.759,0.027,0.15,0.0
0.04,0.15,0.793,0.727,0.873,0.04,0.15,0.0
0.054,0.15,0.897,0.822,0.987,0.054,0.15,0.0
0.086,0.15,1.035,0.949,1.138,0.086,0.15,5.344E-06
0.064,0.15,0.986,0.894,1.045,0.105,0.15,4.028E-05
0.062,0.15,1.245,1.106,1.313,0.088,0.15,4.018E-05
0.067,0.15,1.496,1.314,1.652,0.093,0.15,2.413E-05
0.06,0.15,0.973,0.885,1.045,0.091,0.15,5.277E-05
0.054,0.15,1.241,1.117,1.313,0.071,0.15,1.777E-05
0.068,0.15,1.254,1.105,1.313,0.106,0.15,6.282E-05
0.062,0.15,0.98,0.892,1.045,0.098,0.15,3.467E-05
0.053,0.15,1.489,1.317,1.652,0.065,0.15,1.816E-05
0.057,0.15,0.965,0.878,1.045,0.082,0.15,1.946E-05
0.066,0.15,0.995,0.905,1.045,0.111,0.15,4.154E-05
0.083,0.129,0.98,0.892,1.045,0.098,0.129,5.969E-05
0.07,0.129,0.965,0.878,1.045,0.082,0.129,2.323E-05
0.076,0.129,0.973,0.885,1.045,0.091,0.129,4.326E-05
0.088,0.129,0.986,0.894,1.045,0.105,0.129,8.032E-05
0.094,0.129,1.003,0.912,1.045,0.111,0.129,0.0001212
0.086,0.129,1.249,1.104,1.313,0.097,0.129,7.953E-05
0.096,0.129,1.257,1.108,1.313,0.109,0.129,0.0001223
0.094,0.129,1.254,1.105,1.313,0.106,0.129,0.0001214
0.078,0.129,1.245,1.106,1.313,0.088,0.129,3.103E-05
0.088,0.129,1.251,1.107,1.313,0.101,0.129,9.345E-05
0.086,0.129,1.496,1.314,1.652,0.093,0.129,6.534E-05
0.099,0.129,1.5,1.309,1.652,0.108,0.129,0.000153
0.073,0.129,1.492,1.316,1.652,0.079,0.129,2.395E-05
0.092,0.129,1.498,1.311,1.652,0.101,0.129,0.0001228
0.069,0.129,1.476,1.255,1.707,0.075,0.129,4.615E-05
0.057,0.085,1.025,0.868,1.045,0.079,0.085,2.685E-05
0.06,0.085,1.038,0.874,1.045,0.083,0.085,5.228E-05
0.054,0.085,1.014,0.866,1.045,0.074,0.085,1.318E-05
0.061,0.085,1.278,0.997,1.313,0.084,0.085,0.0001107
0.061,0.085,1.269,0.993,1.313,0.083,0.085,9.409E-05
0.057,0.085,1.256,1.004,1.313,0.078,0.085,6.505E-05
0.039,0.085,1.235,1.024,1.313,0.055,0.085,2.112E-05
0.044,0.085,1.445,1.144,1.707,0.062,0.085,5.497E-05
0.061,0.085,1.464,1.084,1.707,0.083,0.085,0.0001752
0.052,0.085,1.451,1.105,1.707,0.072,0.085,0.000115
0.035,0.085,1.443,1.153,1.707,0.05,0.085,1.554E-05
0.054,0.113,0.988,0.886,1.045,0.112,0.113,9.515E-06
0.055,0.113,0.992,0.887,1.045,0.115,0.113,1.267E-05
0.056,0.113,0.995,0.889,1.045,0.118,0.113,1.275E-05
0.054,0.113,1.258,1.084,1.313,0.118,0.113,3.095E-05
0.054,0.113,1.254,1.087,1.313,0.116,0.113,2.048E-05
0.05,0.113,1.248,1.087,1.313,0.108,0.113,1.199E-05
0.067,0.113,1.517,1.259,1.707,0.148,0.113,9.415E-05
0.053,0.113,1.5,1.254,1.707,0.113,0.113,5.336E-05
0.039,0.113,1.485,1.252,1.707,0.084,0.113,1.748E-05
0.031,0.113,1.484,1.252,1.707,0.068,0.113,3.857E-06
0.057,0.113,1.261,1.083,1.313,0.125,0.113,3.379E-05
0.054,0.147,1.241,1.117,1.313,0.071,0.147,2.925E-05
0.068,0.147,1.254,1.105,1.313,0.106,0.147,0.0001103
0.062,0.147,1.245,1.106,1.313,0.088,0.147,7.222E-05
0.074,0.147,1.268,1.115,1.313,0.122,0.147,0.0001547
0.07,0.147,1.259,1.106,1.313,0.114,0.147,0.00012
0.061,0.147,1.492,1.316,1.652,0.079,0.147,7.373E-05
0.072,0.147,1.5,1.309,1.652,0.108,0.147,0.0001371
0.053,0.147,1.489,1.317,1.652,0.065,0.147,3.377E-05
0.067,0.147,1.496,1.314,1.652,0.093,0.147,0.0001065
0.07,0.147,1.498,1.311,1.652,0.101,0.147,0.0001179
0.057,0.147,0.965,0.878,1.045,0.082,0.147,3.974E-05
0.066,0.147,0.995,0.905,1.045,0.111,0.147,0.0001062
0.062,0.147,0.98,0.892,1.045,0.098,0.147,7.95E-05
0.064,0.147,0.986,0.894,1.045,0.105,0.147,8.175E-05
0.06,0.147,0.973,0.885,1.045,0.091,0.147,5.17E-05
0.083,0.128,0.98,0.892,1.045,0.098,0.128,0.0001087
0.07,0.128,0.965,0.878,1.045,0.082,0.128,3.914E-05
0.076,0.128,0.973,0.885,1.045,0.091,0.128,4.808E-05
0.088,0.128,0.986,0.894,1.045,0.105,0.128,0.0001221
0.094,0.128,1.003,0.912,1.045,0.111,0.128,0.0001773
0.086,0.128,1.249,1.104,1.313,0.097,0.128,6.664E-05
0.096,0.128,1.257,1.108,1.313,0.109,0.128,0.0001514
0.094,0.128,1.254,1.105,1.313,0.106,0.128,0.0001091
0.078,0.128,1.245,1.106,1.313,0.088,0.128,2.895E-05
0.088,0.128,1.251,1.107,1.313,0.101,0.128,6.124E-05
0.086,0.128,1.496,1.314,1.652,0.093,0.128,5.385E-05
0.099,0.128,1.5,1.309,1.652,0.108,0.128,0.0001283
0.073,0.128,1.492,1.316,1.652,0.079,0.128,2.779E-05
0.092,0.128,1.498,1.311,1.652,0.101,0.128,0.0001702
0.069,0.128,1.476,1.255,1.707,0.075,0.128,7.187E-05
0.083,0.125,0.98,0.892,1.045,0.098,0.125,0.0001176
0.07,0.125,0.965,0.878,1.045,0.082,0.125,4.596E-05
0.076,0.125,0.973,0.885,1.045,0.091,0.125,7.649E-05
0.088,0.125,0.986,0.894,1.045,0.105,0.125,7.649E-05
0.094,0.125,1.003,0.912,1.045,0.111,0.125,0.0002644
0.086,0.125,1.249,1.104,1.313,0.097,0.125,0.0001465
0.081,0.125,1.246,1.108,1.313,0.092,0.125,9.812E-05
0.078,0.125,1.245,1.106,1.313,0.088,0.125,6.8E-05
0.094,0.125,1.254,1.105,1.313,0.106,0.125,0.0002261
0.088,0.125,1.251,1.107,1.313,0.101,0.125,0.0001758
0.086,0.125,1.496,1.314,1.652,0.093,0.125,0.0001299
0.058,0.125,1.467,1.249,1.707,0.063,0.125,1.906E-05
0.073,0.125,1.492,1.316,1.652,0.079,0.125,4.297E-05
0.092,0.125,1.498,1.311,1.652,0.101,0.125,0.0001606
0.054,0.148,1.241,1.117,1.313,0.071,0.148,3.388E-05
0.068,0.148,1.254,1.105,1.313,0.106,0.148,0.0001237
0.062,0.148,1.245,1.106,1.313,0.088,0.148,8.804E-05
0.074,0.148,1.268,1.115,1.313,0.122,0.148,0.0001453
0.07,0.148,1.259,1.106,1.313,0.114,0.148,0.0001558
0.061,0.148,1.492,1.316,1.652,0.079,0.148,5.26E-05
0.072,0.148,1.5,1.309,1.652,0.108,0.148,0.0001839
0.053,0.148,1.489,1.317,1.652,0.065,0.148,3.962E-05
0.067,0.148,1.496,1.314,1.652,0.093,0.148,0.0001193
0.07,0.148,1.498,1.311,1.652,0.101,0.148,0.0001649
0.057,0.148,0.965,0.878,1.045,0.082,0.148,4.186E-05
0.066,0.148,0.995,0.905,1.045,0.111,0.148,0.0001253
0.062,0.148,0.98,0.892,1.045,0.098,0.148,8.469E-05
0.064,0.148,0.986,0.894,1.045,0.105,0.148,0.0001119
0.06,0.148,0.973,0.885,1.045,0.091,0.148,5.709E-05
0.441,1.16,2.688,2.263,2.667,0.468,1.16,0.0003543
0.414,1.16,2.719,2.265,2.667,0.427,1.16,0.000239
0.355,1.16,2.664,2.27,2.667,0.358,1.16,8.531E-05
0.229,1.16,2.585,2.26,2.667,0.228,1.16,0.001037
0.498,1.16,3.118,2.677,3.2,0.494,1.16,0.0006498
0.362,1.16,3.102,2.689,3.2,0.339,1.16,7.022E-05
0.603,1.16,3.488,2.866,3.368,0.607,1.16,0.001448
0.516,1.16,3.848,3.159,3.765,0.467,1.16,0.0007476
0.258,1.4,2.06,1.75,2.065,0.275,1.4,5.37E-06
0.441,1.4,2.688,2.263,2.667,0.468,1.4,0.0002163
0.414,1.4,2.719,2.265,2.667,0.427,1.4,0.0001598
0.355,1.4,2.664,2.27,2.667,0.358,1.4,4.931E-05
0.585,1.4,3.162,2.666,3.2,0.642,1.4,0.0008729
0.548,1.4,3.138,2.672,3.2,0.57,1.4,0.0008403
0.498,1.4,3.118,2.677,3.2,0.494,1.4,0.0005246
0.362,1.4,3.102,2.689,3.2,0.339,1.4,4.058E-05
0.516,1.4,3.848,3.159,3.765,0.467,1.4,0.0005972
0.261,1.46,2.029,1.75,2.065,0.281,1.46,7.652E-06
0.234,1.46,2.046,1.752,2.065,0.247,1.46,2.174E-06
0.39,1.46,2.655,2.246,2.667,0.45,1.46,0.0001931
0.372,1.46,2.65,2.255,2.667,0.411,1.46,0.000149
0.35,1.46,2.635,2.261,2.667,0.36,1.46,8.725E-05
0.249,1.46,2.663,2.248,2.667,0.232,1.46,7.108E-06
0.451,1.46,3.203,2.635,3.2,0.643,1.46,0.0005395
0.43,1.46,3.17,2.644,3.2,0.571,1.46,0.0005302
0.412,1.46,3.153,2.658,3.2,0.499,1.46,0.0004145
0.34,1.46,3.126,2.669,3.2,0.342,1.46,0.0001421
0.446,1.46,3.416,2.829,3.368,0.522,1.46,0.000529
0.455,1.46,3.854,3.113,3.765,0.474,1.46,0.0004033
0.256,0.71,1.953,1.742,2.065,0.26,0.71,1.913E-05
0.226,0.71,1.946,1.737,2.065,0.231,0.71,9.011E-06
0.423,0.71,2.563,2.252,2.667,0.426,0.71,0.0003545
0.383,0.71,2.56,2.252,2.667,0.387,0.71,8.55E-05
0.225,0.71,2.519,2.233,2.667,0.226,0.71,4.399E-07
0.534,0.71,3.205,2.65,3.2,0.538,0.71,0.0006546
0.317,0.71,3.091,2.636,3.2,0.318,0.71,3.701E-05
0.423,0.95,2.563,2.252,2.667,0.426,0.95,0.0001688
0.383,0.95,2.56,2.252,2.667,0.387,0.95,0.0001036
0.337,0.95,2.54,2.256,2.667,0.337,0.95,3.55E-05
0.534,0.95,3.205,2.65,3.2,0.538,0.95,0.0008885
0.465,0.95,3.157,2.242,3.2,0.467,0.95,0.0003312
0.317,0.95,3.091,2.636,3.2,0.318,0.95,1.919E-06
0.512,0.95,3.958,3.153,3.765,0.493,0.95,0.0005068
0.084,0.1,1.094,0.913,1.187,0.099,0.058,8.911E-06
0.081,0.1,1.125,0.83,1.437,0.098,0.058,1.777E-05
0.107,0.1,1.23,1.016,1.321,0.129,0.058,6.504E-05
0.068,0.1,1.001,0.84,1.037,0.081,0.058,0.0
0.08,0.1,1.435,1.137,1.638,0.091,0.058,2.489E-05
0.103,0.1,1.582,1.234,1.743,0.115,0.058,9.162E-05
0.061,0.1,1.276,1.024,1.412,0.071,0.058,8.343E-06
0.085,0.141,1.099,0.918,1.187,0.098,0.058,1.294E-06
0.081,0.141,1.118,0.827,1.412,0.101,0.058,4.564E-06
0.107,0.141,1.229,1.015,1.321,0.129,0.058,2.338E-05
0.085,0.141,1.429,1.142,1.606,0.094,0.058,1.133E-05
0.105,0.141,1.579,1.239,1.743,0.117,0.058,4.588E-05
0.064,0.141,1.273,1.025,1.412,0.076,0.058,5.824E-06
0.088,0.183,1.096,0.913,1.187,0.103,0.058,2.326E-07
0.084,0.183,1.125,0.836,1.437,0.101,0.058,1.391E-06
0.107,0.183,1.237,1.019,1.321,0.132,0.058,9.564E-06
0.083,0.183,1.442,1.13,1.606,0.093,0.058,3.566E-06
0.105,0.183,1.577,1.228,1.743,0.119,0.058,2.34E-05
0.104,0.183,1.575,1.23,1.743,0.118,0.058,2.051E-05
0.064,0.183,1.268,1.016,1.412,0.076,0.058,1.042E-06
0.085,0.1,1.097,0.917,1.187,0.101,0.058,1.998E-05
0.08,0.1,1.127,0.838,1.437,0.101,0.058,3.25E-05
0.105,0.1,1.245,1.039,1.321,0.134,0.058,0.0001027
0.066,0.1,0.999,0.843,1.037,0.082,0.058,4.687E-07
0.082,0.1,1.438,1.152,1.638,0.095,0.058,6.02E-05
0.096,0.1,1.575,1.256,1.781,0.109,0.058,0.0001096
0.066,0.1,1.279,1.039,1.365,0.078,0.058,2.307E-05
0.09,0.1,1.099,0.931,1.187,0.105,0.058,2.603E-06
0.079,0.1,1.196,0.855,1.412,0.094,0.058,1.453E-05
0.116,0.1,1.234,1.027,1.321,0.14,0.058,4.801E-05
0.073,0.1,0.997,0.851,1.107,0.083,0.058,0.0
0.086,0.1,1.427,1.138,1.606,0.096,0.058,3.219E-05
0.109,0.1,1.569,1.23,1.743,0.12,0.058,9.164E-05
0.066,0.1,1.274,1.029,1.388,0.078,0.058,5.333E-06
0.083,0.1,1.104,0.919,1.187,0.099,0.058,6.271E-06
0.083,0.1,1.135,0.838,1.437,0.1,0.058,1.425E-05
0.097,0.1,1.237,1.026,1.321,0.128,0.058,3.951E-05
0.065,0.1,1.009,0.84,1.078,0.08,0.058,2.251E-08
0.079,0.1,1.433,1.139,1.638,0.092,0.058,1.619E-05
0.094,0.1,1.574,1.242,1.781,0.113,0.058,3.998E-05
0.067,0.1,1.273,1.022,1.365,0.075,0.058,7.602E-06
0.071,0.06,1.001,0.841,1.064,0.084,0.018,7.279E-05
0.088,0.101,1.098,0.926,1.187,0.104,0.018,7.388E-05
0.07,0.101,1.0,0.842,1.037,0.082,0.018,1.228E-05
0.085,0.08,1.097,0.909,1.187,0.103,0.038,4.601E-05
0.061,0.08,1.121,0.825,1.437,0.078,0.038,9.428E-05
0.069,0.08,1.001,0.839,1.107,0.083,0.038,3.148E-06
0.078,0.08,1.432,1.127,1.638,0.093,0.038,0.0001165
0.061,0.08,1.278,1.019,1.412,0.075,0.038,5.506E-05
0.082,0.121,1.101,0.907,1.187,0.102,0.038,1.305E-05
0.065,0.121,0.997,0.833,1.037,0.081,0.038,1.551E-07
0.05,0.153,0.781,0.765,0.813,0.088,0.053,3.149E-06
0.052,0.146,0.782,0.765,0.813,0.09,0.046,5.566E-06
0.055,0.143,0.81,0.794,0.826,0.097,0.043,7.959E-06
