Hm0 deep,Tp deep,Tm deep,"Tm-1,0 deep",h deep,m,b,h,Hm0 toe,Tp toe,Tm toe,"Tm-1,0 toe",ht,Bt,gf,cotad,cotau,cotaexcl,cotaincl,Rc,B,hb,tanaB,Bh,Ac,Gc,q
0.06,1.728,1.44,1.571,0.5,100.0,0.0,0.1,0.06,1.656,1.38,1.505,0.1,0.0,0.65,1.67,1.4,1.59,2.2,0.264,0.11,-0.04,0.0,0.11,0.144,0.08,0.0
0.06,1.728,1.44,1.571,0.5,100.0,0.0,0.1,0.06,1.656,1.38,1.505,0.1,0.0,0.65,1.52,1.71,1.59,2.2,0.264,0.11,-0.02,0.0,0.11,0.144,0.08,0.0
0.06,1.728,1.44,1.571,0.5,100.0,0.0,0.1,0.06,1.656,1.38,1.505,0.1,0.0,0.65,1.3,1.89,1.59,2.2,0.264,0.11,0.0,0.0,0.11,0.144,0.08,0.0
0.06,1.728,1.44,1.571,0.5,100.0,0.0,0.1,0.06,1.656,1.38,1.505,0.1,0.0,0.65,0.97,2.0,1.59,2.2,0.264,0.11,0.02,0.0,0.11,0.144,0.08,0.0
0.06,1.728,1.44,1.571,0.5,100.0,0.0,0.1,0.06,1.656,1.38,1.505,0.1,0.0,0.6,2.22,2.22,2.22,2.22,0.264,0.0,0.0,0.0,0.0,0.144,0.08,0.0
0.06,1.728,1.44,1.571,0.5,100.0,0.0,0.1,0.06,1.656,1.38,1.505,0.1,0.0,0.65,1.52,1.71,1.59,2.2,0.264,0.11,-0.02,0.0,0.11,0.144,0.08,0.0
0.066,1.181,0.984,1.073,0.457,10.0,0.0,0.107,0.059,1.003,0.836,0.912,0.107,0.0,0.4,3.0,3.0,3.0,3.0,0.119,0.0,0.0,0.0,0.0,0.094,0.091,3.13e-07
0.045,0.993,0.827,0.903,0.477,10.0,0.0,0.127,0.043,0.863,0.719,0.785,0.127,0.0,0.4,3.0,3.0,3.0,3.0,0.099,0.0,0.0,0.0,0.0,0.074,0.091,0.0
0.055,1.073,0.894,0.976,0.487,10.0,0.0,0.137,0.051,0.957,0.797,0.87,0.137,0.0,0.4,3.0,3.0,3.0,3.0,0.089,0.0,0.0,0.0,0.0,0.064,0.091,2.907e-07
0.086,1.368,1.14,1.244,0.467,15.0,0.0,0.142,0.076,1.213,1.011,1.103,0.142,0.0,0.4,3.0,3.0,3.0,3.0,0.109,0.0,0.0,0.0,0.0,0.084,0.091,2.012e-06
0.075,1.261,1.051,1.146,0.382,43.0,0.0,0.077,0.055,0.957,0.797,0.87,0.077,0.0,0.4,3.0,3.0,3.0,3.0,0.194,0.0,0.0,0.0,0.0,0.169,0.091,0.0
0.066,1.181,0.984,1.073,0.457,13.0,0.0,0.122,0.059,1.003,0.836,0.912,0.122,0.0,0.4,3.0,3.0,3.0,3.0,0.094,0.0,0.0,0.0,0.0,0.069,0.091,1.901e-06
0.086,1.368,1.14,1.244,0.467,13.0,0.0,0.132,0.075,1.213,1.011,1.103,0.132,0.0,0.4,3.0,3.0,3.0,3.0,0.084,0.0,0.0,0.0,0.0,0.059,0.091,4.584e-05
0.095,1.422,1.185,1.293,0.467,13.0,0.0,0.132,0.088,1.237,1.031,1.124,0.132,0.0,0.4,3.0,3.0,3.0,3.0,0.084,0.0,0.0,0.0,0.0,0.059,0.091,9.28e-05
0.066,1.181,0.984,1.073,0.457,8.0,0.0,0.317,0.065,1.003,0.836,0.912,0.237,0.154,0.4,1.5,1.5,1.5,1.5,0.119,0.0,0.0,0.0,0.0,0.094,0.115,5.031e-06
0.048,1.02,0.85,0.927,0.477,8.0,0.0,0.337,0.048,0.887,0.739,0.806,0.257,0.154,0.4,1.5,1.5,1.5,1.5,0.099,0.0,0.0,0.0,0.0,0.074,0.115,4.472e-07
0.056,1.1,0.917,1.0,0.487,8.0,0.0,0.347,0.055,0.933,0.778,0.848,0.267,0.154,0.4,1.5,1.5,1.5,1.5,0.089,0.0,0.0,0.0,0.0,0.064,0.115,2.907e-06
0.082,1.315,1.096,1.195,0.467,8.0,0.0,0.327,0.084,1.143,0.953,1.039,0.247,0.154,0.4,1.5,1.5,1.5,1.5,0.109,0.0,0.0,0.0,0.0,0.084,0.115,4.584e-05
0.075,1.261,1.051,1.146,0.382,8.0,0.0,0.242,0.058,0.957,0.797,0.87,0.162,0.154,0.4,1.5,1.5,1.5,1.5,0.194,0.0,0.0,0.0,0.0,0.169,0.115,4.472e-07
0.066,1.181,0.984,1.073,0.457,9.0,0.0,0.332,0.065,1.003,0.836,0.912,0.157,0.155,0.4,1.5,1.5,1.5,1.5,0.119,0.0,0.0,0.0,0.0,0.094,0.115,1.453e-06
0.048,1.02,0.85,0.927,0.477,9.0,0.0,0.352,0.048,0.887,0.739,0.806,0.177,0.155,0.4,1.5,1.5,1.5,1.5,0.099,0.0,0.0,0.0,0.0,0.074,0.115,1.118e-07
0.056,1.1,0.917,1.0,0.487,9.0,0.0,0.362,0.055,0.933,0.778,0.848,0.187,0.155,0.4,1.5,1.5,1.5,1.5,0.089,0.0,0.0,0.0,0.0,0.064,0.115,7.826e-07
0.082,1.315,1.096,1.195,0.467,9.0,0.0,0.342,0.084,1.143,0.953,1.039,0.167,0.155,0.4,1.5,1.5,1.5,1.5,0.109,0.0,0.0,0.0,0.0,0.084,0.115,2.024e-05
0.075,1.261,1.051,1.146,0.382,9.0,0.0,0.257,0.058,0.957,0.797,0.87,0.082,0.155,0.4,1.5,1.5,1.5,1.5,0.194,0.0,0.0,0.0,0.0,0.169,0.115,3.354e-07
0.066,1.181,0.984,1.073,0.457,9.0,0.0,0.332,0.065,1.003,0.836,0.912,0.157,0.155,0.4,1.5,1.5,1.5,1.5,0.119,0.0,0.0,0.0,0.0,0.094,0.34,8.944e-08
0.048,1.02,0.85,0.927,0.477,9.0,0.0,0.352,0.048,0.887,0.739,0.806,0.177,0.155,0.4,1.5,1.5,1.5,1.5,0.099,0.0,0.0,0.0,0.0,0.074,0.34,0.0
0.056,1.1,0.917,1.0,0.487,9.0,0.0,0.362,0.055,0.933,0.778,0.848,0.187,0.155,0.4,1.5,1.5,1.5,1.5,0.089,0.0,0.0,0.0,0.0,0.064,0.34,1.118e-08
0.082,1.315,1.096,1.195,0.467,9.0,0.0,0.342,0.084,1.143,0.953,1.039,0.167,0.155,0.4,1.5,1.5,1.5,1.5,0.109,0.0,0.0,0.0,0.0,0.084,0.34,8.721e-06
0.075,1.261,1.051,1.146,0.382,9.0,0.0,0.257,0.058,0.957,0.797,0.87,0.082,0.155,0.4,1.5,1.5,1.5,1.5,0.194,0.0,0.0,0.0,0.0,0.169,0.34,0.0
0.22,1.67,1.391,1.518,0.512,60.0,0.0,0.084,0.068,1.685,1.404,1.532,0.028,0.0,0.9,2.65,0.11,0.95,1.34,0.172,0.072,-0.036,0.0,0.072,0.172,0.0,2.016e-05
0.22,2.296,1.913,2.087,0.512,60.0,0.0,0.084,0.073,2.335,1.946,2.123,0.028,0.0,0.9,2.65,0.11,0.92,1.29,0.172,0.072,-0.036,0.0,0.072,0.172,0.0,6.688e-05
0.22,1.67,1.391,1.518,0.548,60.0,0.0,0.12,0.086,1.685,1.404,1.532,0.064,0.0,1.0,2.65,0.11,0.74,1.03,0.136,0.072,0.0,0.0,0.072,0.136,0.0,0.000325
0.22,2.296,1.913,2.087,0.548,60.0,0.0,0.12,0.093,2.335,1.946,2.123,0.064,0.0,1.0,2.65,0.11,0.72,1.0,0.136,0.072,0.0,0.0,0.072,0.136,0.0,0.0005309
0.22,1.67,1.391,1.518,0.59,60.0,0.0,0.162,0.106,1.685,1.404,1.532,0.106,0.0,1.0,2.65,0.11,0.63,0.87,0.094,0.072,0.042,0.0,0.072,0.094,0.0,0.002237
0.22,2.296,1.913,2.087,0.59,60.0,0.0,0.162,0.116,2.335,1.946,2.123,0.106,0.0,1.0,2.65,0.11,0.72,1.0,0.094,0.072,0.042,0.0,0.072,0.094,0.0,0.002503
0.22,2.296,1.913,2.087,0.59,60.0,0.0,0.162,0.116,2.335,1.946,2.123,0.106,0.0,1.0,2.65,0.11,0.72,1.0,0.094,0.072,0.042,0.0,0.072,0.094,0.0,0.001365
0.22,2.296,1.913,2.087,0.548,60.0,0.0,0.12,0.093,2.335,1.946,2.123,0.064,0.0,1.0,2.65,0.11,0.72,1.0,0.136,0.072,0.0,0.0,0.072,0.136,0.0,0.0001441
0.22,1.67,1.391,1.518,0.548,60.0,0.0,0.148,0.089,1.685,1.404,1.532,0.108,0.0,0.4,1.5,1.5,2.04,2.04,0.136,0.0,0.0,0.0,0.0,0.072,0.216,4.408e-05
0.22,2.296,1.913,2.087,0.548,60.0,0.0,0.148,0.096,2.335,1.946,2.123,0.108,0.0,0.4,1.5,1.5,1.88,1.88,0.136,0.0,0.0,0.0,0.0,0.072,0.216,0.0001805
0.22,1.67,1.391,1.518,0.512,60.0,0.0,0.112,0.071,1.685,1.404,1.532,0.072,0.0,0.4,1.5,1.5,1.15,1.15,0.172,0.0,0.0,0.0,0.0,0.108,0.216,4e-07
0.22,2.296,1.913,2.087,0.512,60.0,0.0,0.112,0.076,2.335,1.946,2.123,0.072,0.0,0.4,1.5,1.5,2.45,2.45,0.172,0.0,0.0,0.0,0.0,0.108,0.216,4.24e-06
0.22,1.67,1.391,1.518,0.59,60.0,0.0,0.19,0.109,1.685,1.404,1.532,0.15,0.0,0.4,1.5,1.5,2.43,2.43,0.094,0.0,0.0,0.0,0.0,0.03,0.216,0.001267
0.22,2.296,1.913,2.087,0.59,60.0,0.0,0.19,0.119,2.335,1.946,2.123,0.15,0.0,0.4,1.5,1.5,2.13,2.13,0.094,0.0,0.0,0.0,0.0,0.03,0.216,0.001813
0.22,2.296,1.913,2.087,0.59,60.0,0.0,0.19,0.119,2.335,1.946,2.123,0.15,0.0,0.4,1.5,1.5,3.43,3.43,0.106,0.0,0.0,0.0,0.0,0.03,0.416,0.0008479
0.22,1.67,1.391,1.518,0.59,60.0,0.0,0.19,0.109,1.685,1.404,1.532,0.15,0.0,0.4,1.5,1.5,3.86,3.86,0.106,0.0,0.0,0.0,0.0,0.03,0.416,0.0004758
0.22,1.67,1.391,1.518,0.59,60.0,0.0,0.19,0.109,1.685,1.404,1.532,0.15,0.0,0.4,1.5,1.5,5.53,5.53,0.106,0.0,0.0,0.0,0.0,0.03,0.616,0.0003894
0.22,2.296,1.913,2.087,0.59,60.0,0.0,0.19,0.119,2.335,1.946,2.123,0.15,0.0,0.4,1.5,1.5,4.91,4.91,0.106,0.0,0.0,0.0,0.0,0.03,0.616,0.0007202
0.22,2.296,1.913,2.087,0.548,60.0,0.0,0.148,0.096,2.335,1.946,2.123,0.108,0.0,0.4,1.5,1.5,4.02,4.02,0.148,0.0,0.0,0.0,0.0,0.072,0.616,5.016e-05
0.22,2.296,1.913,2.087,0.548,60.0,0.0,0.148,0.096,2.335,1.946,2.123,0.108,0.0,0.4,1.5,1.5,2.91,2.91,0.148,0.0,0.0,0.0,0.0,0.072,0.416,4.704e-05
0.22,2.296,1.913,2.087,0.548,60.0,0.0,0.148,0.096,2.335,1.946,2.123,0.108,0.0,0.4,1.5,1.5,2.91,2.91,0.148,0.0,0.0,0.0,0.0,0.072,0.416,1.12e-05
0.22,2.296,1.913,2.087,0.548,60.0,0.0,0.148,0.096,2.335,1.946,2.123,0.108,0.0,0.4,1.5,1.5,1.88,1.88,0.136,0.0,0.0,0.0,0.0,0.072,0.216,5.04e-05
0.22,2.296,1.913,2.087,0.59,60.0,0.0,0.19,0.119,2.335,1.946,2.123,0.15,0.0,0.4,1.5,1.5,2.13,2.13,0.094,0.0,0.0,0.0,0.0,0.03,0.216,0.0008835
0.22,2.296,1.913,2.087,0.59,60.0,0.0,0.19,0.119,2.335,1.946,2.123,0.15,0.0,0.4,1.5,1.5,3.43,3.43,0.106,0.0,0.0,0.0,0.0,0.03,0.416,0.0004571
0.22,1.67,1.391,1.518,0.548,60.0,0.0,0.148,0.089,1.685,1.404,1.532,0.108,0.0,0.4,2.0,2.0,2.29,2.29,0.136,0.0,0.0,0.0,0.0,0.092,0.18,2.424e-05
0.22,2.296,1.913,2.087,0.548,60.0,0.0,0.148,0.096,2.335,1.946,2.123,0.108,0.0,0.4,2.0,2.0,2.12,2.12,0.136,0.0,0.0,0.0,0.0,0.092,0.18,0.0001132
0.22,1.67,1.391,1.518,0.59,60.0,0.0,0.19,0.109,1.685,1.404,1.532,0.15,0.0,0.4,2.0,2.0,2.6,2.6,0.094,0.0,0.0,0.0,0.0,0.05,0.18,0.0008411
0.22,2.296,1.913,2.087,0.59,60.0,0.0,0.19,0.119,2.335,1.946,2.123,0.15,0.0,0.4,2.0,2.0,2.29,2.29,0.094,0.0,0.0,0.0,0.0,0.05,0.18,0.001107
0.22,2.296,1.913,2.087,0.512,60.0,0.0,0.044,0.056,2.335,1.946,2.123,0.028,0.0,0.9,2.65,0.11,1.37,1.93,0.172,0.072,-0.036,0.0,0.072,0.172,0.0,1.224e-05
0.22,2.296,1.913,2.087,0.548,60.0,0.0,0.08,0.078,2.335,1.946,2.123,0.064,0.0,1.0,2.65,0.11,0.93,1.29,0.136,0.072,0.0,0.0,0.072,0.136,0.0,0.0002662
0.22,2.296,1.913,2.087,0.548,60.0,0.0,0.08,0.078,2.335,1.946,2.123,0.064,0.0,1.0,2.65,0.11,0.93,1.29,0.136,0.072,0.0,0.0,0.072,0.136,0.0,8.304e-05
0.22,2.296,1.913,2.087,0.59,60.0,0.0,0.122,0.103,2.335,1.946,2.123,0.106,0.0,1.0,2.65,0.11,0.85,1.19,0.094,0.072,0.042,0.0,0.072,0.094,0.0,0.0009919
0.22,2.296,1.913,2.087,0.59,60.0,0.0,0.122,0.103,2.335,1.946,2.123,0.106,0.0,1.0,2.65,0.11,0.85,1.19,0.094,0.072,0.042,0.0,0.072,0.094,0.0,0.001878
0.22,2.296,1.913,2.087,0.512,60.0,0.0,0.072,0.059,2.335,1.946,2.123,0.072,0.0,0.4,1.5,1.5,1.83,1.83,0.172,0.0,0.0,0.0,0.0,0.108,0.18,2.08e-06
0.22,2.296,1.913,2.087,0.548,60.0,0.0,0.108,0.081,2.335,1.946,2.123,0.108,0.0,0.4,1.5,1.5,2.37,2.37,0.136,0.0,0.0,0.0,0.0,0.072,0.18,0.0001127
0.22,2.296,1.913,2.087,0.548,60.0,0.0,0.108,0.081,2.335,1.946,2.123,0.108,0.0,0.4,1.5,1.5,4.02,4.02,0.148,0.0,0.0,0.0,0.0,0.072,0.38,2.84e-05
0.22,2.296,1.913,2.087,0.548,60.0,0.0,0.108,0.081,2.335,1.946,2.123,0.108,0.0,0.4,1.5,1.5,4.02,4.02,0.148,0.0,0.0,0.0,0.0,0.072,0.38,1.4e-05
0.22,2.296,1.913,2.087,0.548,60.0,0.0,0.108,0.081,2.335,1.946,2.123,0.108,0.0,0.4,1.5,1.5,2.37,2.37,0.136,0.0,0.0,0.0,0.0,0.072,0.18,5.016e-05
0.22,2.296,1.913,2.087,0.59,60.0,0.0,0.15,0.106,2.335,1.946,2.123,0.15,0.0,0.4,1.5,1.5,2.39,2.39,0.094,0.0,0.0,0.0,0.0,0.03,0.18,0.0009064
0.22,2.296,1.913,2.087,0.59,60.0,0.0,0.15,0.106,2.335,1.946,2.123,0.15,0.0,0.4,1.5,1.5,4.01,4.01,0.106,0.0,0.0,0.0,0.0,0.03,0.38,0.0004694
0.22,2.296,1.913,2.087,0.59,60.0,0.0,0.15,0.106,2.335,1.946,2.123,0.15,0.0,0.4,1.5,1.5,4.01,4.01,0.106,0.0,0.0,0.0,0.0,0.03,0.38,0.000653
0.22,2.296,1.913,2.087,0.59,60.0,0.0,0.15,0.106,2.335,1.946,2.123,0.15,0.0,0.4,1.5,1.5,2.39,2.39,0.094,0.0,0.0,0.0,0.0,0.03,0.18,0.001421
0.22,1.67,1.391,1.518,0.59,60.0,0.0,0.094,0.091,1.685,1.404,1.532,0.086,0.1,1.0,0.1,0.1,4.84,4.84,0.058,0.0,0.0,0.0,0.0,0.034,0.2,0.0008835
0.22,2.296,1.913,2.087,0.59,60.0,0.0,0.094,0.102,2.335,1.946,2.123,0.086,0.1,1.0,0.1,0.1,4.84,4.84,0.058,0.0,0.0,0.0,0.0,0.034,0.2,0.001348
0.22,1.67,1.391,1.518,0.548,60.0,0.0,0.052,0.068,1.685,1.404,1.532,0.044,0.1,1.0,0.1,0.1,3.0,3.0,0.1,0.0,0.0,0.0,0.0,0.076,0.2,4.544e-05
0.22,2.296,1.913,2.087,0.548,60.0,0.0,0.052,0.077,2.335,1.946,2.123,0.044,0.1,1.0,0.1,0.1,3.0,3.0,0.1,0.0,0.0,0.0,0.0,0.076,0.2,0.0001082
0.22,2.296,1.913,2.087,0.512,60.0,0.0,0.016,0.034,2.335,1.946,2.123,0.008,0.1,1.0,0.1,0.1,2.16,2.16,0.136,0.0,0.0,0.0,0.0,0.112,0.2,9.6e-07
0.22,1.67,1.391,1.518,0.548,60.0,0.0,0.072,0.071,1.685,1.404,1.532,0.072,0.0,0.82,1.5,0.1,2.1,2.79,0.1,0.12,-0.032,0.0,0.12,0.076,0.2,3.04e-05
0.22,2.296,1.913,2.087,0.548,60.0,0.0,0.072,0.079,2.335,1.946,2.123,0.072,0.0,0.84,1.5,0.1,0.14,0.57,0.1,0.12,-0.032,0.0,0.12,0.076,0.2,0.0001106
0.22,2.296,1.913,2.087,0.59,60.0,0.0,0.114,0.104,2.335,1.946,2.123,0.114,0.0,1.0,1.5,0.1,0.7,1.13,0.058,0.12,0.01,0.0,0.12,0.034,0.2,0.001143
0.22,1.67,1.391,1.518,0.59,60.0,0.0,0.114,0.094,1.685,1.404,1.532,0.114,0.0,1.0,1.5,0.1,0.7,1.13,0.058,0.12,0.01,0.0,0.12,0.034,0.2,0.0009735
0.22,1.67,1.391,1.518,0.59,60.0,0.0,0.114,0.094,1.685,1.404,1.532,0.114,0.0,1.0,1.5,0.1,0.54,0.88,0.139,0.12,0.01,0.0,0.12,0.034,0.4,0.0001987
0.22,1.67,1.391,1.518,0.548,60.0,0.0,0.092,0.081,1.685,1.404,1.532,0.044,0.1,1.0,0.1,0.1,2.73,2.73,0.1,0.0,0.0,0.0,0.0,0.076,0.2,9.896e-05
0.22,2.296,1.913,2.087,0.548,60.0,0.0,0.092,0.089,2.335,1.946,2.123,0.044,0.1,1.0,0.1,0.1,2.73,2.73,0.1,0.0,0.0,0.0,0.0,0.076,0.2,0.0001848
0.22,2.296,1.913,2.087,0.512,60.0,0.0,0.056,0.069,2.335,1.946,2.123,0.008,0.1,1.0,0.1,0.1,1.37,1.37,0.136,0.0,0.0,0.0,0.0,0.112,0.2,3.36e-06
0.22,1.67,1.391,1.518,0.59,60.0,0.0,0.134,0.102,1.685,1.404,1.532,0.086,0.1,1.0,0.1,0.1,3.77,3.77,0.058,0.0,0.0,0.0,0.0,0.034,0.2,0.001051
0.22,2.296,1.913,2.087,0.59,60.0,0.0,0.134,0.112,2.335,1.946,2.123,0.086,0.1,1.0,0.1,0.1,3.77,3.77,0.058,0.0,0.0,0.0,0.0,0.034,0.2,0.001481
0.22,1.67,1.391,1.518,0.548,60.0,0.0,0.108,0.08,1.685,1.404,1.532,0.068,0.04,0.84,1.5,0.1,2.28,2.86,0.1,0.12,-0.032,0.0,0.12,0.076,0.2,7.464e-05
0.22,1.67,1.391,1.518,0.548,60.0,0.0,0.108,0.08,1.685,1.404,1.532,0.068,0.04,0.84,1.5,0.1,1.95,2.37,0.181,0.12,-0.032,0.0,0.12,0.076,0.4,5.68e-06
0.22,2.296,1.913,2.087,0.548,60.0,0.0,0.108,0.087,2.335,1.946,2.123,0.068,0.04,0.85,1.5,0.1,1.95,2.37,0.181,0.12,-0.032,0.0,0.12,0.076,0.4,2.592e-05
0.22,2.296,1.913,2.087,0.548,60.0,0.0,0.108,0.087,2.335,1.946,2.123,0.068,0.04,0.85,1.5,0.1,0.5,0.89,0.1,0.12,-0.032,0.0,0.12,0.076,0.2,0.000157
0.22,1.67,1.391,1.518,0.59,60.0,0.0,0.15,0.101,1.685,1.404,1.532,0.11,0.04,1.0,1.5,0.1,0.99,1.38,0.058,0.12,0.01,0.0,0.12,0.034,0.2,0.001107
0.22,1.67,1.391,1.518,0.59,60.0,0.0,0.15,0.101,1.685,1.404,1.532,0.11,0.04,1.0,1.5,0.1,0.79,1.1,0.139,0.12,0.01,0.0,0.12,0.034,0.4,0.0003013
0.22,2.296,1.913,2.087,0.59,60.0,0.0,0.15,0.109,2.335,1.946,2.123,0.11,0.04,1.0,1.5,0.1,0.79,1.1,0.139,0.12,0.01,0.0,0.12,0.034,0.4,0.0004694
0.22,2.296,1.913,2.087,0.59,60.0,0.0,0.15,0.109,2.335,1.946,2.123,0.11,0.04,1.0,1.5,0.1,0.99,1.38,0.058,0.12,0.01,0.0,0.12,0.034,0.2,0.001314
0.22,1.67,1.391,1.518,0.548,60.0,0.0,0.028,0.043,1.685,1.404,1.532,0.028,0.0,0.4,1.5,1.5,3.89,3.89,0.212,0.0,0.028,0.0,0.0,0.212,0.06,5.8e-05
0.22,2.296,1.913,2.087,0.548,60.0,0.0,0.028,0.045,2.335,1.946,2.123,0.028,0.0,0.4,1.5,1.5,3.77,3.77,0.212,0.0,0.028,0.0,0.0,0.212,0.06,0.0001474
0.22,2.296,1.913,2.087,0.59,60.0,0.0,0.07,0.081,2.335,1.946,2.123,0.07,0.0,0.4,1.5,1.5,1.88,1.88,0.17,0.0,0.07,0.0,0.0,0.17,0.06,0.001502
0.22,1.67,1.391,1.518,0.59,60.0,0.0,0.07,0.072,1.685,1.404,1.532,0.07,0.0,0.4,1.5,1.5,2.02,2.02,0.17,0.0,0.07,0.0,0.0,0.17,0.06,0.001724
0.22,1.67,1.391,1.518,0.548,60.0,0.0,0.028,0.043,1.685,1.404,1.532,0.028,0.0,0.4,2.0,2.0,4.32,4.32,0.172,0.0,0.028,0.0,0.0,0.172,0.12,5.2e-06
0.22,2.296,1.913,2.087,0.548,60.0,0.0,0.028,0.045,2.335,1.946,2.123,0.028,0.0,0.4,2.0,2.0,4.19,4.19,0.172,0.0,0.028,0.0,0.0,0.172,0.12,1.024e-05
0.22,1.67,1.391,1.518,0.59,60.0,0.0,0.07,0.072,1.685,1.404,1.532,0.07,0.0,0.4,2.0,2.0,2.25,2.25,0.13,0.0,0.07,0.0,0.0,0.13,0.12,0.0001093
0.22,2.296,1.913,2.087,0.59,60.0,0.0,0.07,0.081,2.335,1.946,2.123,0.07,0.0,0.4,2.0,2.0,2.09,2.09,0.13,0.0,0.07,0.0,0.0,0.13,0.12,0.0002724
0.22,1.67,1.391,1.518,0.548,60.0,0.0,0.068,0.064,1.685,1.404,1.532,0.028,0.0,0.4,2.0,2.0,2.93,2.93,0.172,0.0,0.028,0.0,0.0,0.172,0.12,3.36e-06
0.22,2.296,1.913,2.087,0.548,60.0,0.0,0.068,0.07,2.335,1.946,2.123,0.028,0.0,0.4,2.0,2.0,2.77,2.77,0.172,0.0,0.028,0.0,0.0,0.172,0.12,1.208e-05
0.22,1.67,1.391,1.518,0.59,60.0,0.0,0.11,0.086,1.685,1.404,1.532,0.07,0.0,0.4,2.0,2.0,2.01,2.01,0.13,0.0,0.07,0.0,0.0,0.13,0.12,0.0001404
0.22,2.296,1.913,2.087,0.59,60.0,0.0,0.11,0.095,2.335,1.946,2.123,0.07,0.0,0.4,2.0,2.0,2.5,2.5,0.13,0.0,0.07,0.0,0.0,0.13,0.12,0.0002782
0.22,1.67,1.391,1.518,0.59,60.0,0.0,0.11,0.086,1.685,1.404,1.532,0.07,0.0,0.4,2.0,2.0,2.01,2.01,0.13,0.0,0.07,0.0,0.0,0.13,0.12,2.168e-05
0.22,2.296,1.913,2.087,0.59,60.0,0.0,0.11,0.095,2.335,1.946,2.123,0.07,0.0,0.4,2.0,2.0,2.5,2.5,0.13,0.0,0.07,0.0,0.0,0.13,0.12,6.464e-05
0.15,2.282,1.902,2.075,1.527,68.0,0.0,0.727,0.151,2.31,1.925,2.1,0.727,0.0,0.4,1.7,1.5,1.57,6.28,0.073,1.333,0.127,0.1,1.12,0.057,0.3,0.00286
0.27,2.501,2.084,2.274,1.537,68.0,0.0,0.737,0.275,2.521,2.101,2.292,0.737,0.0,0.4,1.7,1.5,1.62,4.53,0.063,1.333,0.137,0.1,1.12,0.047,0.3,0.006086
0.14,1.68,1.4,1.527,1.527,68.0,0.0,0.727,0.133,1.681,1.401,1.528,0.727,0.0,0.4,1.7,1.5,1.55,5.68,0.14,1.333,0.127,0.1,1.12,0.123,0.3,4.138e-05
0.21,2.063,1.719,1.876,1.527,68.0,0.0,0.727,0.206,2.054,1.712,1.867,0.727,0.0,0.4,1.7,1.5,1.58,4.67,0.14,1.333,0.127,0.1,1.12,0.123,0.3,0.001059
0.27,2.501,2.084,2.274,1.537,68.0,0.0,0.737,0.275,2.521,2.101,2.292,0.737,0.0,0.4,1.7,1.5,1.6,4.14,0.13,1.333,0.137,0.1,1.12,0.113,0.3,0.006086
0.12,1.797,1.497,1.633,0.67,100.0,0.0,0.37,0.12,1.797,1.497,1.633,0.137,0.0,0.4,3.0,4.0,3.58,3.58,0.197,0.0,0.003,0.0,0.0,0.197,0.383,0.0
0.117,2.607,2.173,2.37,0.67,100.0,0.0,0.37,0.117,2.607,2.173,2.37,0.137,0.0,0.4,3.0,4.0,3.57,3.57,0.197,0.0,0.003,0.0,0.0,0.197,0.383,0.0
0.14,1.84,1.534,1.673,0.72,100.0,0.0,0.42,0.14,1.84,1.534,1.673,0.187,0.0,0.4,3.0,4.0,3.6,3.6,0.147,0.0,0.053,0.0,0.0,0.147,0.383,0.0
0.11,2.651,2.209,2.41,0.72,100.0,0.0,0.42,0.11,2.651,2.209,2.41,0.187,0.0,0.4,3.0,4.0,3.64,3.64,0.147,0.0,0.053,0.0,0.0,0.147,0.383,0.0
0.147,1.884,1.57,1.713,0.77,100.0,0.0,0.47,0.147,1.884,1.57,1.713,0.237,0.0,0.4,3.0,4.0,3.63,3.63,0.097,0.0,0.103,0.0,0.0,0.097,0.383,1.461e-05
0.103,2.629,2.191,2.39,0.77,100.0,0.0,0.47,0.103,2.629,2.191,2.39,0.237,0.0,0.4,3.0,4.0,3.79,3.79,0.097,0.0,0.103,0.0,0.0,0.097,0.383,1.217e-06
0.137,1.818,1.515,1.653,0.82,100.0,0.0,0.52,0.137,1.818,1.515,1.653,0.287,0.0,0.4,3.0,4.0,3.79,3.79,0.047,0.0,0.153,0.0,0.0,0.047,0.383,0.0002069
0.1,2.717,2.264,2.47,0.82,100.0,0.0,0.52,0.1,2.717,2.264,2.47,0.287,0.0,0.4,4.0,4.0,4.0,4.0,0.047,0.0,0.0,0.0,0.0,0.047,0.383,0.00014
0.147,1.884,1.57,1.713,0.77,100.0,0.0,0.47,0.147,1.884,1.57,1.713,0.237,0.0,0.4,3.3,2.0,3.07,4.07,0.163,0.383,-0.097,0.0,0.383,0.163,0.1,0.0
0.103,2.629,2.191,2.39,0.77,100.0,0.0,0.47,0.103,2.629,2.191,2.39,0.237,0.0,0.4,3.3,2.0,3.06,4.29,0.163,0.383,-0.097,0.0,0.383,0.163,0.1,0.0
0.137,1.818,1.515,1.653,0.82,100.0,0.0,0.52,0.137,1.818,1.515,1.653,0.287,0.0,0.4,3.3,2.0,3.03,4.23,0.113,0.383,-0.047,0.0,0.383,0.113,0.1,3.651e-05
0.1,2.717,2.264,2.47,0.82,100.0,0.0,0.52,0.1,2.717,2.264,2.47,0.287,0.0,0.4,3.3,2.0,2.97,4.43,0.113,0.383,-0.047,0.0,0.383,0.113,0.1,2.069e-05
